state	airport	airport_name	long	lat	date	arrivals	delayed	cancelled	diverted	carrier_del	weather_del	nas_del	security_del	late_aircraft_del	on_time	perc_carrier_del	perc_weather_del	perc_nas_del	perc_security_del	perc_late_aircraft_del
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2014-11-01	12581	1673	52	7	559.4	21.55	433.43	3.68	654.96	0.867021699387966	33.4369396294082	1.28810520023909	25.9073520621638	0.219964136282128	39.1488344291692
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2014-12-01	13298	2971	90	7	895.95	17.38	880.99	3.51	1173.19	0.77658294480373	30.1565129585998	0.584988219454729	29.6529787950185	0.118142039717267	39.4880511612252
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-02-01	11907	2128	187	30	668.97	106.12	633.23	4.02	715.63	0.821281599059377	31.4365601503759	4.98684210526316	29.7570488721805	0.18890977443609	33.6292293233083
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-03-01	14523	2290	105	26	695.44	43.31	694.69	4.37	852.2	0.842319080079873	30.3685589519651	1.89126637554585	30.335807860262	0.190829694323144	37.2139737991266
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-04-01	13743	2341	85	6	644.55	38.45	820.48	2.44	835.08	0.829658735356181	27.5331055104656	1.64246048697138	35.0482699700982	0.104228961982059	35.6719350704827
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-05-01	13801	2137	85	4	663.57	57.46	556.04	7.41	852.54	0.84515614810521	31.0514740290126	2.68881609733271	26.0196537201685	0.346747777257838	39.8942442676649
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-06-01	13869	2693	139	20	860.74	72.17	541.56	3.54	1214.97	0.805825942750018	31.9621240252506	2.67991088005941	20.1099145933903	0.131451912365392	45.1158559227627
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-07-01	14270	2768	92	19	849.95	55.53	590.74	5.69	1266.12	0.806026629292221	30.7062861271676	2.00614161849711	21.3417630057803	0.205563583815029	45.7413294797688
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-08-01	13704	2224	119	73	702.41	72.08	516.22	7.37	925.9	0.837711617046118	31.5831834532374	3.2410071942446	23.2113309352518	0.331384892086331	41.6321942446043
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-09-01	12025	1216	62	16	438.03	25.97	303.65	4.82	443.52	0.898877338877339	36.0222039473684	2.13569078947368	24.9712171052632	0.396381578947368	36.4736842105263
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-10-01	12932	1585	37	11	545.33	28.18	443.2	2.43	565.85	0.87743581812558	34.4056782334385	1.77791798107256	27.9621451104101	0.153312302839117	35.7003154574132
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-11-01	12531	1902	83	4	570.82	36.83	612.1	6.93	675.32	0.84821642327029	30.0115667718191	1.93638275499474	32.1819137749737	0.364353312302839	35.5057833859096
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2015-12-01	13318	2689	137	10	890.53	60.65	681.17	11.01	1045.63	0.798092806727737	33.117515805132	2.25548531052436	25.3317218296765	0.409445890665675	38.8854592785422
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-01-01	13035	1691	187	7	571.94	36.78	447.88	2.58	631.82	0.870272343690065	33.8225901833235	2.17504435245417	26.4861028976937	0.15257244234181	37.3636901241869
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-02-01	12294	1165	102	12	370.95	35.91	283.21	2.53	472.4	0.905238327639499	31.8412017167382	3.0824034334764	24.3098712446352	0.217167381974249	40.549356223176
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-03-01	14445	2012	92	9	563.71	39.16	556.31	3.7	849.11	0.860713049498096	28.0173956262425	1.94632206759443	27.6496023856859	0.18389662027833	42.2022862823062
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-04-01	13402	1738	77	8	508.57	24.15	495.65	2.4	707.26	0.870317863005521	29.2617951668585	1.38952819332566	28.5184119677791	0.138089758342923	40.6939010356732
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-05-01	13670	1893	52	16	588.26	50.84	502.29	7.15	744.46	0.861521580102414	31.0755414685684	2.68568409931326	26.5340729001585	0.37770734284205	39.3269941891178
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-06-01	13690	2539	91	7	793.74	61.86	521.4	3.62	1158.37	0.814536157779401	31.261914139425	2.43639228042536	20.5356439543127	0.142575817250886	45.6230799527373
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-07-01	14012	2858	255	130	919.57	90.13	586.1	8.35	1253.82	0.796031972594919	32.1752974107768	3.15360391882435	20.5073477956613	0.292162351294612	43.8705388383485
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-08-01	13312	2411	135	118	718.59	78.54	569.18	5.2	1039.48	0.818885216346154	29.8046453753629	3.25756947324762	23.6076316880962	0.215678141849855	43.114060555786
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-09-01	11965	1353	52	15	454.01	28.51	311.87	2.6	555.99	0.88692018386962	33.5558019216556	2.10716925351072	23.050258684405	0.192165558019217	41.0931263858093
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-10-01	12962	3366	37	9	510.91	34.8	2060.9	1.39	758	0.740317852183305	15.178550207962	1.03386809269162	61.2269756387403	0.0412953060011884	22.5193107546049
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-11-01	12750	1972	43	32	437.83	38.07	903.64	12.66	579.81	0.845333333333333	22.2023326572008	1.93052738336714	45.8235294117647	0.641987829614604	29.4021298174442
AZ	PHX	Phoenix, AZ: Phoenix Sky Harbor International	-112.0080556	33.43416667	2016-12-01	13627	3210	171	12	947.04	62.72	949.07	6.53	1244.63	0.764438247596683	29.5028037383178	1.95389408099688	29.5660436137072	0.203426791277259	38.7735202492212
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-01-01	19086	3393	279	22	1234.25	108.65	1031.57	8.17	1010.37	0.822225715183904	36.376363100501	3.20218096080165	30.40288829944	0.240789861479517	29.7780725022104
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-02-01	17374	4044	283	40	1158.07	101.33	1542.02	10.21	1232.36	0.767238402210199	28.6367457962413	2.50568743818002	38.1310583580613	0.252472799208704	30.4737883283877
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-03-01	19610	4893	269	17	1533.34	79.47	1736.46	13.11	1530.61	0.750484446710862	31.337420805232	1.62415695892091	35.4886572654813	0.267933782955242	31.2816268138157
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-04-01	18871	4226	171	10	1322.56	62.25	1440.08	11.82	1389.34	0.776058502464098	31.2957879791765	1.4730241362991	34.0766682442026	0.279697113109323	32.8760056791292
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-05-01	19767	3535	199	17	1199.98	83.7	981.48	12.16	1257.69	0.821166590782618	33.9456859971711	2.36775106082037	27.764639321075	0.343988684582744	35.5782178217822
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-06-01	19703	4033	215	17	1357.71	121.81	1006.85	8.34	1538.31	0.795310358828605	33.6650136374907	3.02033225886437	24.9652863873047	0.206793949913216	38.1430696751798
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-07-01	20488	4329	257	48	1425.71	139.69	1148.19	13.69	1601.72	0.788705583756345	32.9339339339339	3.22684222684223	26.5232155232155	0.316239316239316	36.999768999769
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-08-01	20717	4953	260	27	1556.28	126.29	1687.2	71.66	1511.57	0.760920982767775	31.4209569957601	2.54976781748435	34.0642035130224	1.44679991924086	30.5182717544922
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-09-01	19266	4168	292	15	1280.87	86.31	1518.26	23.79	1258.8	0.783660334267622	30.7310460652591	2.0707773512476	36.4265834932822	0.570777351247601	30.2015355086372
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-10-01	19974	5049	318	23	1454.04	88.89	1952.62	22.94	1530.49	0.747221387804145	28.7985739750446	1.76054664289958	38.6734006734007	0.454347395523866	30.3127351950881
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-11-01	19067	3857	296	12	1194.11	107.1	1208.38	11.72	1335.72	0.797713326690093	30.9595540575577	2.77676950998185	31.3295307233601	0.303863106040965	34.6310604096448
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2006-12-01	19977	4591	409	12	1539.78	142.49	1203.09	30.41	1675.26	0.770185713570606	33.5390982356785	3.10368111522544	26.2054018732302	0.662382923110433	36.4900893051623
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-01-01	19702	4351	379	32	1375.32	138.22	1405.48	18.18	1413.81	0.77915947619531	31.6092852217881	3.17674097908527	32.3024592047805	0.417834980464261	32.4939094461043
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-02-01	17794	4428	420	27	1288.81	189.69	1364.85	11.92	1572.73	0.751152073732719	29.1059168925023	4.28387533875339	30.8231707317073	0.269196025293586	35.5178410117434
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-03-01	20069	3800	316	15	1259.38	117.82	1090.48	10.96	1321.37	0.810653246300264	33.1415789473684	3.10052631578947	28.6968421052632	0.288421052631579	34.7728947368421
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-04-01	19093	3571	232	20	1174.64	70.5	1026.67	22.42	1276.73	0.812968103493427	32.8938672640717	1.97423690842901	28.750210025203	0.627835340240829	35.7527303276393
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-05-01	19602	3215	177	8	1066.4	86.07	887.24	12.46	1162.81	0.835986123864912	33.1695178849145	2.67713841368585	27.5968895800933	0.38755832037325	36.1682737169518
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-06-01	19454	4613	241	9	1407.18	162.6	1317.73	25.88	1699.6	0.762876529248484	30.504660741383	3.52482115759809	28.5655755473661	0.561023195317581	36.8437025796662
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-07-01	20920	5253	229	10	1568.23	173.33	1466.61	23.11	2021.7	0.748900573613767	29.8539881972206	3.29963830192271	27.9194745859509	0.439939082429088	38.4865790976585
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-08-01	21084	4967	256	9	1508.84	114.44	1436.04	21.96	1885.7	0.764418516410548	30.3772901147574	2.30400644252064	28.9116166700221	0.44211797865915	37.9645661365009
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-09-01	19658	3306	230	10	967.54	43.27	1167.68	11.52	1115.99	0.831824193712484	29.2661826981246	1.30883242589232	35.3200241984271	0.348457350272232	33.7565033272837
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-10-01	20423	3932	238	8	1178.47	70.81	1212.24	21.97	1448.5	0.807471967879352	29.9712614445575	1.80086469989827	30.8301119023398	0.558748728382503	36.8387589013225
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-11-01	19655	4421	272	36	1221.5	76.84	1700.69	11.45	1410.53	0.775069956754007	27.6294955892332	1.73806831033703	38.4684460529292	0.25899117846641	31.9052250622031
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2007-12-01	20222	6655	427	24	1773.79	178.85	2359.1	22.76	2320.48	0.670902976955791	26.6534936138242	2.68745304282494	35.4485349361382	0.341998497370398	34.8682193839219
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-01-01	18964	5886	450	25	1407.31	121.58	2232.52	17.35	2107.22	0.689622442522674	23.9094461433911	2.0655793408087	37.9293238192321	0.294767244308529	35.800543662929
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-02-01	17491	4576	337	18	1189.49	145	1343.71	19.57	1878.19	0.738379738151049	25.9940996503496	3.16870629370629	29.364291958042	0.427666083916084	41.0443618881119
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-03-01	18771	4469	295	32	1193.12	91.36	1546.3	22.31	1615.91	0.761919982952427	26.6976952338331	2.04430521369434	34.6005817856344	0.499216827030656	36.1582009398076
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-04-01	18288	3811	268	10	1032.06	22.31	1631.23	9.02	1116.37	0.79161198600175	27.0810810810811	0.585410653371818	42.8032012595119	0.236683285226975	29.2933613224875
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-05-01	18978	4524	195	9	1086.27	47.99	2026.43	14.88	1348.46	0.761618716408473	24.0112732095491	1.06078691423519	44.7928824049514	0.328912466843501	29.8068081343943
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-06-01	19257	5436	196	12	1294.87	107.02	2195.13	10.2	1828.84	0.717713039414239	23.820272259014	1.96872700515085	40.3813465783664	0.187637969094923	33.6431199411332
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-07-01	19808	3847	258	12	1157.7	96.19	1100.84	15.29	1477	0.805785541195477	30.0935794125292	2.50038991421887	28.6155445801924	0.397452560436704	38.393553418248
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-08-01	19332	3495	191	11	1064.99	90.96	1067.37	8.16	1263.53	0.819211669770329	30.4718168812589	2.60257510729614	30.5399141630901	0.233476394849785	36.1525035765379
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-09-01	16302	1760	188	13	611.88	24.85	456.24	4.4	662.62	0.892037786774629	34.7659090909091	1.41193181818182	25.9227272727273	0.25	37.6488636363636
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-10-01	16925	1969	179	26	591.96	42.45	608.54	7.05	718.99	0.883663220088626	30.0639918740477	2.15591670898933	30.9060436769934	0.358049771457593	36.5154900964957
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-11-01	15392	1748	175	20	504.31	32.99	465.72	8.6	736.39	0.886434511434511	28.8506864988558	1.88729977116705	26.6430205949657	0.491990846681922	42.1275743707094
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2008-12-01	16177	5013	345	49	1221.02	170.65	1735.05	13.85	1872.47	0.690115596216851	24.3570716138041	3.40414921204867	34.6110113704369	0.276281667664073	37.3522840614403
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-01-01	15850	2459	257	18	713.49	99.39	722.25	4.45	919.44	0.844858044164038	29.0154534363562	4.04188694591297	29.3716958113054	0.180967873119154	37.3908092720618
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-02-01	14450	2581	182	19	601.51	36.19	1051.01	5.44	886.86	0.821384083044983	23.3053080201472	1.40216970166602	40.7210383572259	0.21077101898489	34.3611003487021
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-03-01	16405	2640	226	15	727.76	51.46	847.84	7.46	1005.49	0.839073453215483	27.5666666666667	1.94924242424242	32.1151515151515	0.282575757575758	38.0867424242424
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-04-01	15735	2282	142	8	673.88	52.01	642.6	6.96	906.56	0.854972990149349	29.5302366345311	2.27914110429448	28.159509202454	0.304995617879053	39.726555652936
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-05-01	16204	2064	136	7	592.95	61.37	492.93	5.97	910.75	0.872624043446063	28.7281976744186	2.97335271317829	23.8822674418605	0.289244186046512	44.125484496124
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-06-01	16551	3670	172	20	989.29	88.38	1219.19	7.89	1365.28	0.77826113225787	26.9561307901907	2.40817438692098	33.2204359673024	0.214986376021798	37.2010899182561
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-07-01	17463	3112	158	20	1059.95	85.82	772.04	6.67	1187.54	0.821794651548989	34.0600899742931	2.75771208226221	24.8084832904884	0.214331619537275	38.1600257069409
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-08-01	17273	2674	113	21	889.16	77.02	659.78	5.46	1042.62	0.845191918022347	33.2520568436799	2.88032909498878	24.6738967838444	0.204188481675393	38.9910246821242
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-09-01	15624	1384	103	10	492.37	33.33	325.9	1.92	530.47	0.911418330773169	35.5758670520231	2.40823699421965	23.5476878612717	0.138728323699422	38.3287572254335
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-10-01	16233	3542	152	29	846.86	49.42	1376.37	8.33	1261.03	0.781802501078051	23.9090909090909	1.39525691699605	38.8585544889893	0.235177865612648	35.6022021456804
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-11-01	15469	1251	107	23	436.65	31.06	323.1	1.79	458.39	0.919128579740125	34.9040767386091	2.4828137490008	25.8273381294964	0.14308553157474	36.6418864908074
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2009-12-01	16268	3655	252	19	980.72	138.09	1168.61	14.98	1352.57	0.775325792967789	26.8322845417237	3.7781121751026	31.9729138166895	0.40984952120383	37.0060191518468
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2010-01-01	16064	2626	314	20	671.57	64.13	791.49	19.79	1079	0.836528884462151	25.5738766184311	2.44211728865194	30.1405178979436	0.753617669459254	41.0891089108911
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2010-02-01	14800	2244	373	25	655.94	63.24	568.31	10.82	945.69	0.848378378378378	29.2308377896613	2.81818181818182	25.3257575757576	0.482174688057041	42.1430481283422
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2010-03-01	16842	2258	193	21	719.31	55.07	511.02	16.49	956.12	0.865930412065075	31.856067316209	2.43888396811337	22.6315323294951	0.730292294065545	42.3436669619132
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2010-04-01	16322	2164	118	19	689.16	37.98	616.54	15.15	805.16	0.867418208552873	31.8465804066543	1.7550831792976	28.4907578558226	0.700092421441775	37.2070240295749
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2010-05-01	16926	2814	152	23	827.29	80.64	868.43	9.73	1027.91	0.833746898263027	29.3990760483298	2.86567164179104	30.8610518834399	0.345771144278607	36.5284292821606
CA	LAX	Los Angeles, CA: Los Angeles International	-118.4080744	33.94253611	2010-06-01	17220	3297	166	14	995.84	104.04	864.26	12.91	1319.95	0.808536585365854	30.2044282681225	3.15559599636033	26.2135274491962	0.391568092205035	40.0348801941159
