state	airport	long	lat	date	arrivals	delayed	cancelled	diverted	carrier_del	weather_del	nas_del	security_del	late_aircraft_del	on_time
TX	IAH	-95.33972222	29.98047222	2013-03-01	16287	2544	166	33	614.85	50.99	608.19	3.45	1266.5	0.843801805120648
TX	IAH	-95.33972222	29.98047222	2013-04-01	15169	3467	206	22	736.36	78.84	1217.08	1.67	1433.06	0.77144175621333
TX	IAH	-95.33972222	29.98047222	2013-05-01	15691	2825	178	33	688.96	68.22	981.67	6.84	1079.31	0.81996048690332
TX	IAH	-95.33972222	29.98047222	2013-06-01	15726	3621	250	69	856.33	142.57	866.01	1.17	1754.91	0.769744372376955
TX	IAH	-95.33972222	29.98047222	2013-07-01	15759	3116	164	52	780.89	93.34	838.1	3	1400.65	0.802271717748588
TX	IAH	-95.33972222	29.98047222	2013-08-01	15236	2207	143	70	617.87	55.34	588.75	2.72	942.33	0.855145707534786
TX	IAH	-95.33972222	29.98047222	2013-09-01	14258	1862	115	52	458.95	45.84	661.28	1.57	694.38	0.869406648898864
TX	IAH	-95.33972222	29.98047222	2013-10-01	14910	2335	77	20	545.91	34.11	903.23	0.91	850.85	0.843393695506372
TX	IAH	-95.33972222	29.98047222	2013-11-01	14248	2195	126	12	518	48.9	661.96	3.65	962.47	0.845943290286356
TX	IAH	-95.33972222	29.98047222	2013-12-01	14852	3715	373	38	969.22	134.4	1136.94	2.78	1471.62	0.749865338001616
TX	IAH	-95.33972222	29.98047222	2014-01-01	14569	3203	1252	14	872.81	175.67	795.02	0.38	1359.12	0.780149632781934
TX	IAH	-95.33972222	29.98047222	2014-02-01	13399	3339	573	17	812.39	118.41	963.98	0.7	1443.52	0.750802298679006
TX	IAH	-95.33972222	29.98047222	2014-03-01	15370	2880	364	22	790.78	75.8	799.05	0.51	1213.86	0.812621990891347
TX	IAH	-95.33972222	29.98047222	2014-04-01	13697	2385	172	42	537.78	64.35	874.15	0.26	908.46	0.825874279039206
TX	IAH	-95.33972222	29.98047222	2014-05-01	15331	3215	477	103	770.66	104.8	1036.04	0	1303.52	0.790294175200574
TX	IAH	-95.33972222	29.98047222	2014-06-01	15118	4133	507	97	881.71	130.16	1486.93	0.52	1633.67	0.726617277417648
TX	IAH	-95.33972222	29.98047222	2014-07-01	15611	3257	262	90	798.19	109.1	976.24	1.38	1372.12	0.791365063096535
TX	IAH	-95.33972222	29.98047222	2014-08-01	14688	2711	117	36	657.27	99.07	898.66	1.62	1054.38	0.815427559912854
TX	IAH	-95.33972222	29.98047222	2014-09-01	13506	2338	201	70	485.54	65.19	1016.85	0	770.41	0.826891751814009
TX	IAH	-95.33972222	29.98047222	2014-10-01	14757	2528	191	73	618.05	51.58	885.18	1.32	971.86	0.828691468455648
TX	IAH	-95.33972222	29.98047222	2014-11-01	14046	2216	71	26	535.89	53.7	902.72	0.33	723.36	0.842232664103659
TX	IAH	-95.33972222	29.98047222	2014-12-01	14143	3365	110	35	913.27	45.33	1272.67	0	1133.72	0.762073110372622
TX	IAH	-95.33972222	29.98047222	2015-01-01	13378	2684	182	50	710.04	85.18	1044.37	0.95	843.42	0.799372103453431
TX	IAH	-95.33972222	29.98047222	2015-02-01	12228	2270	261	16	620.68	134.38	755.8	0.64	758.52	0.814360484134773
TX	IAH	-95.33972222	29.98047222	2015-03-01	14048	2633	240	34	747.78	84.81	879.44	3.47	917.48	0.812571184510251
TX	IAH	-95.33972222	29.98047222	2015-04-01	13528	2814	233	108	671.85	81.76	1244.24	0	816.15	0.791986989946777
TX	IAH	-95.33972222	29.98047222	2015-05-01	14420	3781	350	164	777.14	148.01	1684.59	3.15	1168.12	0.737794729542302
TX	IAH	-95.33972222	29.98047222	2015-06-01	14207	3504	405	76	914.08	120.14	1111.92	0.82	1357.04	0.75336101921588
TX	IAH	-95.33972222	29.98047222	2015-07-01	14037	2371	163	25	725.1	75.59	607.85	3.81	958.63	0.831089264087768
TX	IAH	-95.33972222	29.98047222	2015-08-01	13427	2254	172	76	605.33	84.74	725.43	1.85	836.64	0.832129291725627
TX	IAH	-95.33972222	29.98047222	2015-09-01	12173	1310	46	22	386.28	52.86	429.54	0.91	440.41	0.892384786001807
TX	IAH	-95.33972222	29.98047222	2015-10-01	13227	1813	88	67	437.74	31.5	833.53	1.36	508.87	0.862931881757012
TX	IAH	-95.33972222	29.98047222	2015-11-01	12695	1990	111	31	490.55	40.66	814.89	3.1	640.79	0.843245372193777
TX	IAH	-95.33972222	29.98047222	2015-12-01	12542	2384	269	62	674.01	72.61	834.35	3.84	799.19	0.809918673257854
TX	IAH	-95.33972222	29.98047222	2016-01-01	11642	1462	173	40	447.85	66.47	529.71	2.93	415.05	0.87442020271431
TX	IAH	-95.33972222	29.98047222	2016-02-01	11086	1028	88	6	305.29	40	312.36	1.59	368.75	0.907270431174454
TX	IAH	-95.33972222	29.98047222	2016-03-01	11769	2051	123	31	440.67	62.02	984	0.75	563.53	0.825728609057694
TX	IAH	-95.33972222	29.98047222	2016-04-01	11176	1547	361	38	354.84	60.57	681.61	0.95	449.03	0.861578382247674
TX	IAH	-95.33972222	29.98047222	2016-05-01	11854	1831	190	119	410.69	75.29	844.34	1.92	498.76	0.845537371351443
TX	IAH	-95.33972222	29.98047222	2016-06-01	11763	2194	330	141	590.93	70.02	934.02	2.11	596.93	0.813482955028479
TX	IAH	-95.33972222	29.98047222	2016-07-01	11681	1973	188	43	492.83	90.95	677.23	3.14	708.83	0.831093228319493
TX	IAH	-95.33972222	29.98047222	2016-08-01	11677	2350	116	101	538.06	83.35	985.93	1.78	740.88	0.798749678855871
TX	IAH	-95.33972222	29.98047222	2016-09-01	10775	1196	43	31	337.01	38.03	445.48	1.06	374.43	0.889002320185615
TX	IAH	-95.33972222	29.98047222	2016-10-01	11570	1047	65	8	358.21	18.6	240.68	2.2	427.29	0.909507346585998
TX	IAH	-95.33972222	29.98047222	2016-11-01	10879	1195	18	26	353.89	22.03	411.55	1	406.51	0.890155345160401
TX	IAH	-95.33972222	29.98047222	2016-12-01	11220	2034	123	29	565.98	64.91	661.69	2.08	739.36	0.818716577540107
TX	IAH	-95.33972222	29.98047222	2017-01-01	10788	1685	113	45	462.8	50.25	567.84	2.17	601.98	0.843807934742306
TX	IAH	-95.33972222	29.98047222	2017-02-01	9886	1118	50	7	318.34	30.2	328.33	0	441.15	0.886910782925349
TX	IAH	-95.33972222	29.98047222	2017-03-01	11550	1587	107	26	422.88	28.41	545.39	0.77	589.54	0.862597402597403
TX	IAH	-95.33972222	29.98047222	2017-04-01	10596	1497	79	46	353.09	51.82	542.55	0.86	548.67	0.858720271800679
TX	IAH	-95.33972222	29.98047222	2017-05-01	11501	1478	136	28	375.89	36.7	551.56	3.5	510.35	0.871489435701243
TX	IAH	-95.33972222	29.98047222	2017-06-01	11287	1988	88	30	467.49	67.89	794.69	3.13	654.78	0.823868166917693
TX	IAH	-95.33972222	29.98047222	2017-07-01	11507	1855	135	59	462.82	79.89	631.88	0.03	680.38	0.83879377770053
TX	IAH	-95.33972222	29.98047222	2017-08-01	11123	1674	1933	44	337.67	76.37	687.9	1.98	570.06	0.849501033893734
TX	IAH	-95.33972222	29.98047222	2017-09-01	9793	919	885	34	252.01	19.58	386.23	0.44	260.73	0.906157459409783
UT	SLC	-111.9777731	40.78838778	2007-09-01	12015	1704	97	10	670.28	30.23	323.48	9.44	670.55	0.858177278401998
UT	SLC	-111.9777731	40.78838778	2007-10-01	12282	1648	75	0	678.59	39.01	260.16	10.56	659.69	0.865819899039244
UT	SLC	-111.9777731	40.78838778	2007-11-01	11871	1293	65	4	505.79	34.07	263.92	14.44	474.79	0.891079100328532
UT	SLC	-111.9777731	40.78838778	2007-12-01	12354	4286	214	19	1591.68	187.86	813.64	46.11	1646.73	0.653067832281043
UT	SLC	-111.9777731	40.78838778	2008-01-01	12364	3497	261	32	823.6	235.49	639	28.91	1770.02	0.717162730507926
UT	SLC	-111.9777731	40.78838778	2008-02-01	11681	2615	166	7	631.55	105.92	466.35	19.6	1391.6	0.776132180464001
UT	SLC	-111.9777731	40.78838778	2008-03-01	12685	2282	127	5	702.35	64.58	660.52	16.66	837.89	0.820102483247931
UT	SLC	-111.9777731	40.78838778	2008-04-01	11653	1315	121	10	393.76	27.88	478.13	3.65	411.58	0.887153522698018
UT	SLC	-111.9777731	40.78838778	2008-05-01	11584	1256	52	6	344.57	16.82	474.54	5.6	414.45	0.891574585635359
UT	SLC	-111.9777731	40.78838778	2008-06-01	12202	1966	53	6	543.38	46.17	740.26	4.81	631.35	0.838878872316014
UT	SLC	-111.9777731	40.78838778	2008-07-01	12476	1547	81	10	525.69	34.82	406.27	4.16	576.05	0.876001923693492
UT	SLC	-111.9777731	40.78838778	2008-08-01	12382	1390	64	4	477.72	33.41	360.18	2.87	515.84	0.887740268131158
UT	SLC	-111.9777731	40.78838778	2008-09-01	10479	677	61	4	234.12	16.74	198.19	3.05	224.86	0.935394598721252
UT	SLC	-111.9777731	40.78838778	2008-10-01	10617	728	46	8	202.55	11.44	249.31	1.99	262.71	0.931430724310069
UT	SLC	-111.9777731	40.78838778	2008-11-01	10095	847	57	1	185.12	9.32	298.87	1.46	352.23	0.916097077761268
UT	SLC	-111.9777731	40.78838778	2008-12-01	10859	3216	246	79	628.46	140.07	1010.71	7.21	1429.56	0.703840132608896
UT	SLC	-111.9777731	40.78838778	2009-01-01	11051	1840	218	54	366.35	83.63	649.41	4.56	736.02	0.833499230838838
UT	SLC	-111.9777731	40.78838778	2009-02-01	9995	1200	76	14	233.55	23.53	417.74	2.64	522.55	0.879939969984992
UT	SLC	-111.9777731	40.78838778	2009-03-01	11207	1470	105	10	297.18	39.03	522.75	2.54	608.48	0.868831980012492
UT	SLC	-111.9777731	40.78838778	2009-04-01	10741	1188	78	3	276.18	21.17	395.33	2.57	492.72	0.889395773205474
UT	SLC	-111.9777731	40.78838778	2009-05-01	10956	942	39	4	262.98	11.72	344.66	3.54	319.08	0.914019715224535
UT	SLC	-111.9777731	40.78838778	2009-06-01	11972	2177	54	31	448.23	34.65	861.28	1.18	831.65	0.818159037754761
UT	SLC	-111.9777731	40.78838778	2009-07-01	12642	1824	51	10	510.73	28.71	550.44	4.29	729.84	0.855719031798766
UT	SLC	-111.9777731	40.78838778	2009-08-01	12268	1509	54	30	414.2	26.35	438.53	4.78	625.11	0.876997065536355
UT	SLC	-111.9777731	40.78838778	2009-09-01	10298	943	27	1	237.05	19.92	345.84	6.53	333.66	0.908428821130317
UT	SLC	-111.9777731	40.78838778	2009-10-01	10457	2021	61	5	375.08	30.89	906.96	5	703.04	0.806732332408913
UT	SLC	-111.9777731	40.78838778	2009-11-01	9912	593	47	10	173.47	12.78	183.11	2.73	220.9	0.940173527037934
UT	SLC	-111.9777731	40.78838778	2009-12-01	10334	2748	190	18	573.37	86.32	909.6	6.96	1171.77	0.734081672150184
UT	SLC	-111.9777731	40.78838778	2010-01-01	10452	1554	147	20	387.36	60.09	498.43	6.71	601.4	0.851320321469575
UT	SLC	-111.9777731	40.78838778	2010-02-01	9507	1211	149	6	372.88	34.06	358.84	6.56	438.7	0.872620174608183
UT	SLC	-111.9777731	40.78838778	2010-03-01	10594	1146	90	23	343.75	23.7	306.7	3.41	468.45	0.891825561638663
UT	SLC	-111.9777731	40.78838778	2010-04-01	9940	1281	96	19	325.32	18.24	404.77	4.15	528.52	0.87112676056338
UT	SLC	-111.9777731	40.78838778	2010-05-01	10277	1430	75	7	429.02	13.74	419.72	5.29	562.24	0.860854334922643
UT	SLC	-111.9777731	40.78838778	2010-06-01	10982	1677	82	6	531.48	29.99	391.72	3.82	719.98	0.84729557457658
UT	SLC	-111.9777731	40.78838778	2010-07-01	11267	1757	80	17	573.48	35.05	378.08	2.9	767.49	0.844057868110411
UT	SLC	-111.9777731	40.78838778	2010-08-01	11371	1642	73	45	485.42	19.99	415.7	3.34	717.55	0.855597572772843
UT	SLC	-111.9777731	40.78838778	2010-09-01	10082	1578	50	5	354.33	20.79	654.36	2.46	546.07	0.843483435826225
UT	SLC	-111.9777731	40.78838778	2010-10-01	9895	1436	59	3	358.42	23.17	421.8	2.33	630.28	0.854876200101061
UT	SLC	-111.9777731	40.78838778	2010-11-01	9856	2106	162	27	413.65	45.63	809.82	2.54	834.36	0.786323051948052
UT	SLC	-111.9777731	40.78838778	2010-12-01	10486	3114	368	63	716.96	93.63	944.97	7.13	1351.29	0.703032614915125
UT	SLC	-111.9777731	40.78838778	2011-01-01	10174	1942	182	41	545.14	55.44	538.32	4.44	798.64	0.809121289561628
UT	SLC	-111.9777731	40.78838778	2011-02-01	9319	1552	182	37	429.2	51.63	496.64	3.12	571.42	0.833458525592875
UT	SLC	-111.9777731	40.78838778	2011-03-01	10817	1702	135	6	434.81	21.09	491.82	3.35	750.93	0.842655079966719
UT	SLC	-111.9777731	40.78838778	2011-04-01	9845	1639	105	18	410.62	25.49	583.28	3.7	615.91	0.833519553072626
UT	SLC	-111.9777731	40.78838778	2011-05-01	10045	1184	85	6	365.25	34.62	300.04	2.97	481.12	0.882130413140866
UT	SLC	-111.9777731	40.78838778	2011-06-01	10460	1287	81	8	419.55	39.56	275.54	0.87	551.47	0.876959847036329
UT	SLC	-111.9777731	40.78838778	2011-07-01	11002	1344	98	12	391.57	34.18	246.35	3.09	668.8	0.877840392655881
UT	SLC	-111.9777731	40.78838778	2011-08-01	10753	1078	89	7	373.76	26.58	197.27	2.23	478.15	0.899748907281689
UT	SLC	-111.9777731	40.78838778	2011-09-01	9456	697	33	3	241.64	14.53	158.44	3	279.4	0.926290186125212
UT	SLC	-111.9777731	40.78838778	2011-10-01	9536	736	49	9	226.91	12.39	209.63	1.4	285.67	0.922818791946309
UT	SLC	-111.9777731	40.78838778	2011-11-01	8806	871	55	6	253.52	17.01	264.32	0.33	335.81	0.901090165796048
UT	SLC	-111.9777731	40.78838778	2011-12-01	9246	957	51	10	307.4	16.7	243.32	1.85	387.76	0.896495781959766
UT	SLC	-111.9777731	40.78838778	2012-01-01	9106	941	98	7	272.57	28.26	275.89	1.72	362.56	0.896661541840545
UT	SLC	-111.9777731	40.78838778	2012-02-01	8660	898	80	3	282.61	21.32	287.15	1.67	305.27	0.896304849884527
UT	SLC	-111.9777731	40.78838778	2012-03-01	9833	1006	96	4	314.56	19.49	241.82	0.54	429.59	0.897691447167701
UT	SLC	-111.9777731	40.78838778	2012-04-01	9052	726	56	1	223.92	18.66	158.06	2.97	322.38	0.919796730004419
UT	SLC	-111.9777731	40.78838778	2012-05-01	9050	683	38	4	234.12	20.11	150.67	2.05	276.06	0.924530386740332
UT	SLC	-111.9777731	40.78838778	2012-06-01	9479	978	41	15	356.99	19.87	171.81	2.98	426.33	0.896824559552695
UT	SLC	-111.9777731	40.78838778	2012-07-01	9844	1266	52	6	413.76	29.83	245.21	1.94	575.25	0.871393742381146
UT	SLC	-111.9777731	40.78838778	2012-08-01	9821	1126	43	2	440.14	25.93	203.42	1.65	454.86	0.885347724264332
UT	SLC	-111.9777731	40.78838778	2012-09-01	8871	657	25	2	227.7	18.1	154.77	0	256.4	0.925938451132905
UT	SLC	-111.9777731	40.78838778	2012-10-01	9164	1024	62	3	317.87	12.05	317.9	0.12	376.07	0.888258402444347
UT	SLC	-111.9777731	40.78838778	2012-11-01	8551	827	61	8	228.23	17.51	187.71	2.13	391.43	0.903286165360777
UT	SLC	-111.9777731	40.78838778	2012-12-01	8872	1684	102	7	488.14	35.17	467.97	3.66	689.08	0.810189359783589
UT	SLC	-111.9777731	40.78838778	2013-01-01	9058	1686	238	116	395.5	65.02	601.86	4.42	619.21	0.813866195628174
UT	SLC	-111.9777731	40.78838778	2013-02-01	8262	1085	99	38	327.51	38.4	296.4	2.44	420.25	0.868675865407892
UT	SLC	-111.9777731	40.78838778	2013-03-01	10092	1292	87	7	370.52	34.39	358.15	4.4	524.55	0.871977804201348
UT	SLC	-111.9777731	40.78838778	2013-04-01	9425	1299	79	6	328.38	19.22	452.3	3.87	495.25	0.862175066312997
UT	SLC	-111.9777731	40.78838778	2013-05-01	9378	1017	33	3	284.75	22.55	299.24	2.33	408.14	0.891554702495202
UT	SLC	-111.9777731	40.78838778	2013-06-01	9994	1393	75	9	465.87	48.72	257.02	4.64	616.74	0.860616369821893
UT	SLC	-111.9777731	40.78838778	2013-07-01	10328	1473	62	9	499.64	38.01	310.76	0.56	624.05	0.857378001549187
UT	SLC	-111.9777731	40.78838778	2013-08-01	10402	1228	75	12	408.29	27.8	236.08	1.97	553.85	0.881945779657758
UT	SLC	-111.9777731	40.78838778	2013-09-01	9137	970	33	3	309.63	33.32	225.92	1.65	399.48	0.893838240122579
UT	SLC	-111.9777731	40.78838778	2013-10-01	9264	897	33	4	282.01	7.77	220.13	1.81	385.27	0.903173575129534
UT	SLC	-111.9777731	40.78838778	2013-11-01	8510	809	42	2	286.92	11.62	184	2.05	324.41	0.904935370152761
UT	SLC	-111.9777731	40.78838778	2013-12-01	8737	2265	283	82	586.41	110.03	669.32	6.5	892.72	0.740757697150052
UT	SLC	-111.9777731	40.78838778	2014-01-01	8676	1671	162	38	475.12	98.68	442.7	2.99	651.52	0.807399723374827
UT	SLC	-111.9777731	40.78838778	2014-02-01	7807	1295	122	2	432.14	39.76	340.73	1.37	481.01	0.834123222748815
UT	SLC	-111.9777731	40.78838778	2014-03-01	9371	1254	74	4	410.7	19.89	291.7	0.74	530.95	0.866182904706008
UT	SLC	-111.9777731	40.78838778	2014-04-01	8728	1022	39	8	332.42	18.61	218.03	0.83	452.1	0.882905591200733
UT	SLC	-111.9777731	40.78838778	2014-05-01	8804	1034	55	4	330.87	25.76	185.18	0.28	491.92	0.88255338482508
UT	SLC	-111.9777731	40.78838778	2014-06-01	9503	1391	60	7	464.02	36.43	266.61	1.44	622.5	0.853625170998632
UT	SLC	-111.9777731	40.78838778	2014-07-01	10031	1361	36	3	461.35	32.31	236.33	1.97	629.07	0.864320606121025
UT	SLC	-111.9777731	40.78838778	2014-08-01	10043	1254	47	16	405.28	40.33	262.25	3.3	542.85	0.87513691128149
UT	SLC	-111.9777731	40.78838778	2014-09-01	9108	906	31	9	279.08	23.82	218.25	2.98	381.9	0.900527009222661
UT	SLC	-111.9777731	40.78838778	2014-10-01	9233	876	25	5	305.45	11	206.33	0	353.22	0.905122928625582
UT	SLC	-111.9777731	40.78838778	2014-11-01	8457	1152	55	2	345.8	17.48	333.96	1.41	453.36	0.863781482795318
UT	SLC	-111.9777731	40.78838778	2014-12-01	8825	1546	95	5	469.05	27.6	403.09	2.48	643.78	0.824815864022663
UT	SLC	-111.9777731	40.78838778	2015-01-01	8626	1191	76	5	376.03	44.21	289.29	2.17	479.3	0.86192905170415
UT	SLC	-111.9777731	40.78838778	2015-02-01	7866	1108	66	3	371.39	58.4	246.47	2.15	429.59	0.859140605136028
UT	SLC	-111.9777731	40.78838778	2015-03-01	9475	1135	32	2	373.17	30.45	269.91	0	461.48	0.880211081794195
UT	SLC	-111.9777731	40.78838778	2015-04-01	8845	1042	52	26	331.93	31.85	246.95	1.11	430.15	0.882193329564726
UT	SLC	-111.9777731	40.78838778	2015-05-01	8757	921	31	5	292.17	26.47	210.78	1.37	390.22	0.89482699554642
UT	SLC	-111.9777731	40.78838778	2015-06-01	8975	1305	39	18	457.04	57.7	276.5	2.41	511.36	0.854596100278552
UT	SLC	-111.9777731	40.78838778	2015-07-01	9502	1298	26	18	432.71	38.04	228.36	1.53	597.36	0.863397179541149
UT	SLC	-111.9777731	40.78838778	2015-08-01	9502	1157	31	35	384.55	47.18	195.16	2.18	527.91	0.878236160808251
UT	SLC	-111.9777731	40.78838778	2015-09-01	8406	671	9	8	230.37	18.97	130.87	0.13	290.68	0.920176064715679
UT	SLC	-111.9777731	40.78838778	2015-10-01	8764	652	20	7	233.7	11.41	149.22	1	256.67	0.925604746691009
UT	SLC	-111.9777731	40.78838778	2015-11-01	8435	981	54	1	288	20.46	293.88	0.7	377.96	0.883698873740367
UT	SLC	-111.9777731	40.78838778	2015-12-01	8804	1745	92	7	483.33	56.23	405.36	4.76	795.33	0.801794638800545
UT	SLC	-111.9777731	40.78838778	2016-01-01	8699	1175	84	14	340.4	38.27	253.72	2.61	540.02	0.864927003103805
UT	SLC	-111.9777731	40.78838778	2016-02-01	8274	918	33	13	271.63	36.46	205.66	1.57	402.66	0.889050036258158
UT	SLC	-111.9777731	40.78838778	2016-03-01	9534	1219	58	9	346.27	27.77	263.09	1.32	580.55	0.872141808265156
UT	SLC	-111.9777731	40.78838778	2016-04-01	8650	720	29	3	248.49	12.73	145.97	0.42	312.38	0.916763005780347
UT	SLC	-111.9777731	40.78838778	2016-06-01	9307	1248	17	8	440.13	28.77	225.76	3.54	549.79	0.865907381540776
UT	SLC	-111.9777731	40.78838778	2016-07-01	9783	1329	34	3	475.3	49.41	230.97	3.99	569.33	0.864152100582643
UT	SLC	-111.9777731	40.78838778	2016-08-01	9807	1347	77	3	513.26	37.04	224.46	2.29	569.93	0.862649128173753
UT	SLC	-111.9777731	40.78838778	2016-09-01	8867	808	3	34	264.91	19.16	205.94	2.08	315.9	0.908875606180219
UT	SLC	-111.9777731	40.78838778	2016-10-01	9205	876	19	5	301.98	8.98	199.75	2.23	363.04	0.90483432916893
UT	SLC	-111.9777731	40.78838778	2016-11-01	8577	726	10	8	233.85	13.06	123.92	2.31	352.84	0.915355019237496
UT	SLC	-111.9777731	40.78838778	2016-12-01	9108	2196	96	40	587.11	130.64	633.55	4.51	840.19	0.758893280632411
UT	SLC	-111.9777731	40.78838778	2017-01-01	9105	2167	111	6	566.3	86.75	643.88	0.97	869.08	0.761998901702361
UT	SLC	-111.9777731	40.78838778	2017-02-01	8369	1331	67	11	364.5	34.22	407.2	1.3	523.8	0.840960688254272
UT	SLC	-111.9777731	40.78838778	2017-03-01	9979	1281	51	7	397.33	25.22	287.35	1	570.09	0.871630423890169
UT	SLC	-111.9777731	40.78838778	2017-04-01	9087	1212	77	30	392.87	29.66	240.58	1.65	547.27	0.866622647738528
UT	SLC	-111.9777731	40.78838778	2017-06-01	9678	1269	20	13	409.33	33.1	259.13	1.84	565.62	0.86887786732796
UT	SLC	-111.9777731	40.78838778	2017-07-01	10001	1349	16	7	428.08	53.17	245.45	6.24	616.08	0.865113488651135
UT	SLC	-111.9777731	40.78838778	2017-08-01	10197	1466	55	2	436.66	25.6	290.86	3.86	709.04	0.856232225164264
UT	SLC	-111.9777731	40.78838778	2017-09-01	9025	829	35	1	237.94	15.34	202.49	2.42	370.82	0.90814404432133
VA	DCA	-77.03772222	38.85208333	2007-09-01	7050	1263	105	5	340.15	59.91	547.35	1.63	313.96	0.820851063829787
VA	DCA	-77.03772222	38.85208333	2007-10-01	7479	1458	171	4	348.91	54.12	590.42	1.16	463.4	0.805054151624549
VA	DCA	-77.03772222	38.85208333	2007-11-01	7116	1188	136	19	326.7	32.68	420.6	2.21	405.79	0.833052276559865
VA	DCA	-77.03772222	38.85208333	2007-12-01	6978	1746	295	22	480.25	103.3	561.26	0.96	600.25	0.749785038693035
VA	DCA	-77.03772222	38.85208333	2008-01-01	7312	1258	283	7	376.99	56.08	412.6	5.34	407	0.827954048140044
VA	DCA	-77.03772222	38.85208333	2008-02-01	6968	1513	348	5	442.86	67.03	520.13	1.96	481.03	0.782864523536165
VA	DCA	-77.03772222	38.85208333	2008-04-01	7363	1387	182	16	371.11	38.09	566	2.41	409.4	0.811625696047807
VA	DCA	-77.03772222	38.85208333	2008-05-01	7435	1185	120	12	332.28	33.04	454.16	2.66	362.85	0.840618695359785
VA	DCA	-77.03772222	38.85208333	2008-06-01	7285	2034	309	20	430.19	107.22	938.71	1.28	556.58	0.72079615648593
VA	DCA	-77.03772222	38.85208333	2008-07-01	7561	1745	319	29	384.95	99.52	762.94	2.11	495.51	0.769210421901865
VA	DCA	-77.03772222	38.85208333	2008-08-01	7350	1306	257	12	377.37	75.74	456.76	2.56	393.57	0.822312925170068
VA	DCA	-77.03772222	38.85208333	2008-09-01	6980	895	121	4	260.17	28.56	380.18	3.83	222.27	0.871776504297994
VA	DCA	-77.03772222	38.85208333	2008-10-01	7274	726	78	6	257.74	20.4	261.12	0.87	185.89	0.900192466318394
VA	DCA	-77.03772222	38.85208333	2008-11-01	6807	999	90	2	323.34	38.51	342.12	3.04	291.99	0.853239312472455
VA	DCA	-77.03772222	38.85208333	2008-12-01	6935	1710	247	14	535.62	110.27	542.32	4.94	516.84	0.753424657534247
VA	DCA	-77.03772222	38.85208333	2009-01-01	6927	1482	258	7	447.84	97.62	559.63	3.67	373.22	0.786054569077523
VA	DCA	-77.03772222	38.85208333	2009-02-01	6424	924	130	4	283.84	31.14	359.48	1.42	248.08	0.856164383561644
VA	DCA	-77.03772222	38.85208333	2009-03-01	7021	1224	201	5	351.49	34.11	438.97	2.26	397.2	0.825665859564165
VA	DCA	-77.03772222	38.85208333	2009-04-01	6861	1216	122	6	377.9	48.93	405.45	2	381.74	0.822766360588835
VA	DCA	-77.03772222	38.85208333	2009-05-01	6899	1154	84	12	335.23	68.16	453.9	0.55	296.17	0.83272938106972
VA	DCA	-77.03772222	38.85208333	2009-06-01	6815	1573	195	67	413.38	85.33	648.25	3.56	422.49	0.769185619955979
VA	DCA	-77.03772222	38.85208333	2009-07-01	6938	1373	158	22	366.43	75.18	480.95	3.91	446.55	0.802104352839435
VA	DCA	-77.03772222	38.85208333	2009-08-01	6695	1286	123	13	380	56.21	483.96	0	365.83	0.807916355489171
VA	DCA	-77.03772222	38.85208333	2009-09-01	6298	659	40	6	244.72	32.55	214.08	2.38	165.27	0.895363607494443
VA	DCA	-77.03772222	38.85208333	2009-10-01	6658	916	51	15	259.66	28.42	276.78	0.43	350.7	0.862421147491739
VA	DCA	-77.03772222	38.85208333	2009-11-01	6322	701	44	7	219.98	10.32	261.3	1.29	208.14	0.889117367921544
VA	DCA	-77.03772222	38.85208333	2009-12-01	6324	1198	411	73	350.45	80.81	360.76	2.5	403.5	0.81056293485136
VA	DCA	-77.03772222	38.85208333	2010-01-01	6369	1063	230	16	349.13	38.48	405.87	9.18	260.34	0.833097817553776
VA	DCA	-77.03772222	38.85208333	2010-02-01	5961	842	1346	10	270.33	46.27	283.06	7.04	235.29	0.858748532125482
VA	DCA	-77.03772222	38.85208333	2010-03-01	6746	1194	147	5	369.45	41.4	412.16	2.67	368.35	0.823006225911651
VA	DCA	-77.03772222	38.85208333	2010-04-01	6483	774	60	10	331.78	22.09	209.04	3.05	208	0.880610828320222
VA	DCA	-77.03772222	38.85208333	2010-05-01	6562	1217	107	14	371.82	29.22	468.37	3.04	344.57	0.814538250533374
VA	DCA	-77.03772222	38.85208333	2010-06-01	6458	1506	167	14	418.02	59.84	608.67	1.4	418.08	0.76680086714153
VA	DCA	-77.03772222	38.85208333	2010-07-01	6544	1502	218	28	411.05	67.97	594.63	2.9	425.47	0.770476772616137
VA	DCA	-77.03772222	38.85208333	2010-08-01	6637	1151	148	28	337.3	46.18	410.53	3.11	353.86	0.826578273316257
VA	DCA	-77.03772222	38.85208333	2010-09-01	6298	804	103	8	232.79	37.86	298.77	0	234.59	0.872340425531915
VA	DCA	-77.03772222	38.85208333	2010-10-01	6593	863	82	7	277.79	32.39	272.08	3.65	277.07	0.869103594721675
VA	DCA	-77.03772222	38.85208333	2010-11-01	7002	827	63	3	260.12	16.03	318.93	2.22	229.65	0.881890888317624
VA	DCA	-77.03772222	38.85208333	2010-12-01	7068	1379	461	25	430.33	61.4	533.55	2.23	351.46	0.804895302773062
VA	DCA	-77.03772222	38.85208333	2011-01-01	6783	1038	550	22	331.17	37.37	349.2	3.87	316.39	0.846970367094206
VA	DCA	-77.03772222	38.85208333	2011-02-01	6099	910	373	20	278.12	46.51	313.3	2.06	269.98	0.85079521232989
